Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
10251,이대호,1982년 06월 21일,우투우타,수영초-대동중-경남고,01 롯데 2차 1라운드 4순위,2022,롯데,40,DH,142,3.69,-0.07,591,585,540,53,179,23,0,23,271,101,0,0,43,2,7,56,26,0,6,0.331,0.379,0.502,0.881,0.168,139.7,3.62
10253,정훈,1987년 07월 18일,우투우타,양덕초-마산동중-용마고,06 현대 육성선수,2021,롯데,34,1B,135,2.71,0.04,561,553,486,70,142,27,1,14,213,79,8,1,68,3,8,89,6,1,3,0.292,0.38,0.438,0.818,0.157,122.2,2.75
10253,정훈,1987년 07월 18일,우투우타,양덕초-마산동중-용마고,06 현대 육성선수,2022,롯데,35,1B,91,-0.47,0.19,340,334,294,39,72,8,0,3,89,32,4,1,32,2,0,66,6,6,6,0.245,0.317,0.303,0.62,0.085,71.0,-0.28
10253,정훈,1987년 07월 18일,우투우타,양덕초-마산동중-용마고,06 현대 육성선수,2023,롯데,36,1B,80,1.26,-0.49,233,228,201,40,56,14,0,6,88,31,2,0,26,0,1,39,4,4,2,0.279,0.358,0.438,0.796,0.145,118.8,0.78
10253,정훈,1987년 07월 18일,우투우타,양덕초-마산동중-용마고,06 현대 육성선수,2024,롯데,37,1B,109,0.79,0.0,325,324,285,31,76,20,0,9,123,47,1,1,35,0,0,63,3,1,4,0.267,0.343,0.432,0.775,0.133,94.9,0.78
10253,정훈,1987년 07월 18일,우투우타,양덕초-마산동중-용마고,06 현대 육성선수,2025,롯데,38,DH,77,-0.97,0.31,200,198,185,14,40,11,0,2,57,11,0,0,10,3,1,40,4,2,0,0.216,0.268,0.308,0.576,0.059,47.0,-0.65
10261,손아섭,1988년 03월 18일,우투좌타,양정초-개성중-부산고,07 롯데 2차 4라운드 29순위,2021,롯데,33,RF,139,2.99,-0.34,610,605,542,88,173,29,2,3,215,58,11,6,61,3,3,67,15,3,1,0.319,0.39,0.397,0.787,0.147,114.7,2.65
10261,손아섭,1988년 03월 18일,우투좌타,양정초-개성중-부산고,07 롯데 2차 4라운드 29순위,2022,NC,34,RF,138,1.72,0.56,617,615,548,72,152,29,4,4,201,48,7,3,59,3,2,76,9,1,6,0.277,0.347,0.367,0.714,0.118,100.6,2.28
10261,손아섭,1988년 03월 18일,우투좌타,양정초-개성중-부산고,07 롯데 2차 4라운드 29순위,2023,NC,35,DH,140,4.25,0.21,609,608,551,97,187,36,3,5,244,65,14,3,50,2,2,67,10,1,5,0.339,0.393,0.443,0.836,0.162,137.1,4.46
10261,손아섭,1988년 03월 18일,우투좌타,양정초-개성중-부산고,07 롯데 2차 4라운드 29순위,2024,NC,36,DH,84,-0.23,0.31,355,353,333,45,95,16,0,7,132,50,6,2,16,0,0,65,1,2,4,0.285,0.314,0.396,0.71,0.103,78.3,0.08
10261,손아섭,1988년 03월 18일,우투좌타,양정초-개성중-부산고,07 롯데 2차 4라운드 29순위,2025,NC,37,DH,76,0.76,0.45,267,263,240,21,72,13,3,0,91,33,0,3,24,0,2,33,1,2,1,0.3,0.362,0.379,0.741,0.128,104.4,1.21
10261,손아섭,1988년 03월 18일,우투좌타,양정초-개성중-부산고,07 롯데 2차 4라운드 29순위,2025,한화,37,DH,35,0.0,-0.05,149,147,132,18,35,9,0,1,47,17,0,1,13,1,0,26,2,2,1,0.265,0.333,0.356,0.689,0.11,91.0,-0.05
10266,전준우,1986년 02월 25일,우투우타,흥무초-경주중-경주고-건국대,08 롯데 2차 2라운드 15순위,2021,롯데,35,LF,144,4.53,-0.51,619,618,552,88,192,46,0,7,259,92,6,3,53,5,0,71,10,1,8,0.348,0.405,0.469,0.874,0.173,134.6,4.02
10266,전준우,1986년 02월 25일,우투우타,흥무초-경주중-경주고-건국대,08 롯데 2차 2라운드 15순위,2022,롯데,36,LF,120,2.5,-0.86,517,516,470,73,143,31,1,11,209,68,6,3,35,3,1,73,14,0,9,0.304,0.35,0.445,0.795,0.139,116.0,1.65
10266,전준우,1986년 02월 25일,우투우타,흥무초-경주중-경주고-건국대,08 롯데 2차 2라운드 15순위,2023,롯데,37,DH,138,3.86,-0.34,559,556,493,80,154,21,3,17,232,77,9,2,52,7,4,65,12,0,7,0.312,0.381,0.471,0.852,0.163,134.5,3.53
10266,전준우,1986년 02월 25일,우투우타,흥무초-경주중-경주고-건국대,08 롯데 2차 2라운드 15순위,2024,롯데,38,DH,109,2.21,-0.36,483,482,423,57,124,26,2,17,205,82,3,1,49,5,0,84,11,1,5,0.293,0.369,0.485,0.854,0.163,115.7,1.85
10266,전준우,1986년 02월 25일,우투우타,흥무초-경주중-경주고-건국대,08 롯데 2차 2라운드 15순위,2025,롯데,39,DH,114,1.84,-0.45,472,469,410,50,120,26,1,8,172,70,2,1,44,9,2,71,9,3,6,0.293,0.369,0.42,0.789,0.144,115.1,1.39
10312,이지영,1986년 02월 27일,우투우타,서화초-신흥중-제물포고-경성대,08 삼성 육성선수,2021,키움,35,C,108,0.48,0.1,258,254,233,29,64,5,1,0,71,31,3,1,19,1,2,17,10,2,3,0.275,0.328,0.305,0.633,0.088,73.7,0.59
10312,이지영,1986년 02월 27일,우투우타,서화초-신흥중-제물포고-경성대,08 삼성 육성선수,2022,키움,36,C,137,1.09,0.04,450,441,420,38,112,13,4,2,139,37,1,1,20,2,2,44,16,8,0,0.267,0.303,0.331,0.634,0.084,73.9,1.13
10312,이지영,1986년 02월 27일,우투우타,서화초-신흥중-제물포고-경성대,08 삼성 육성선수,2023,키움,37,C,81,0.4,0.12,237,230,217,23,54,8,1,0,64,8,1,1,12,1,0,39,2,7,0,0.249,0.291,0.295,0.586,0.074,63.6,0.52
10312,이지영,1986년 02월 27일,우투우타,서화초-신흥중-제물포고-경성대,08 삼성 육성선수,2024,SSG,38,C,123,1.01,0.57,432,425,398,45,111,11,1,5,139,50,8,1,18,7,0,35,10,7,2,0.279,0.32,0.349,0.669,0.097,70.1,1.58
10312,이지영,1986년 02월 27일,우투우타,서화초-신흥중-제물포고-경성대,08 삼성 육성선수,2025,SSG,39,C,76,0.07,-0.13,216,212,197,13,47,6,1,3,64,18,2,1,11,2,0,22,8,4,2,0.239,0.283,0.325,0.608,0.073,58.6,-0.06
10320,김상수,1990년 03월 23일,우투우타,옥산초-경복중-경북고-대구사이버대,09 삼성 1차,2021,삼성,31,2B,132,0.28,-0.43,496,488,429,46,101,17,1,3,129,42,4,2,52,3,0,51,14,8,4,0.235,0.32,0.301,0.621,0.086,67.5,-0.14
10320,김상수,1990년 03월 23일,우투우타,옥산초-경복중-경북고-대구사이버대,09 삼성 1차,2022,삼성,32,SS,72,0.39,-0.62,260,256,235,30,59,11,0,2,76,29,2,1,18,1,0,44,6,4,2,0.251,0.305,0.323,0.628,0.084,69.9,-0.23
10320,김상수,1990년 03월 23일,우투우타,옥산초-경복중-경북고-대구사이버대,09 삼성 1차,2023,KT,33,SS,129,2.78,-0.43,512,504,443,58,120,19,1,3,150,56,5,6,55,3,0,68,9,8,3,0.271,0.353,0.339,0.692,0.116,95.3,2.35
10320,김상수,1990년 03월 23일,우투우타,옥산초-경복중-경북고-대구사이버대,09 삼성 1차,2024,KT,34,SS,113,1.83,0.13,420,413,369,60,102,18,4,4,140,45,3,2,37,6,0,59,12,7,1,0.276,0.351,0.379,0.73,0.126,91.5,1.95
10320,김상수,1990년 03월 23일,우투우타,옥산초-경복중-경북고-대구사이버대,09 삼성 1차,2025,KT,35,2B,113,1.64,-0.46,423,417,355,42,90,14,0,5,119,47,3,1,52,4,1,57,8,5,7,0.254,0.349,0.335,0.684,0.115,93.3,1.17
10322,박석민,1985년 06월 22일,우투우타,율하초-경복중-대구고-대구사이버대,04 삼성 1차,2021,NC,36,3B,59,1.22,0.03,205,201,171,27,44,8,0,10,82,41,0,0,27,2,1,43,8,3,2,0.257,0.361,0.48,0.841,0.159,126.1,1.24
10322,박석민,1985년 06월 22일,우투우타,율하초-경복중-대구고-대구사이버대,04 삼성 1차,2022,NC,37,3B,16,-0.2,-0.09,58,57,47,3,7,2,0,0,9,2,0,0,9,1,0,8,3,1,0,0.149,0.298,0.191,0.489,0.059,49.9,-0.29
10322,박석민,1985년 06월 22일,우투우타,율하초-경복중-대구고-대구사이버대,04 삼성 1차,2023,NC,38,3B,30,-0.13,-0.37,107,106,88,9,17,1,0,1,21,8,0,0,14,3,0,22,4,1,1,0.193,0.321,0.239,0.56,0.078,66.4,-0.5
10344,최형우,1983년 12월 16일,우투좌타,진북초-전주동중-전주고,02 삼성 2차 6라운드 48순위,2021,KIA,38,DH,104,1.11,0.06,446,439,373,52,87,15,1,12,140,55,0,0,67,4,10,67,9,0,2,0.233,0.354,0.375,0.729,0.129,105.8,1.17
10344,최형우,1983년 12월 16일,우투좌타,진북초-전주동중-전주고,02 삼성 2차 6라운드 48순위,2022,KIA,39,DH,132,2.55,0.16,530,526,454,55,120,27,1,14,191,71,1,0,73,1,5,92,9,0,2,0.264,0.366,0.421,0.787,0.145,125.9,2.71
10344,최형우,1983년 12월 16일,우투좌타,진북초-전주동중-전주고,02 삼성 2차 6라운드 48순위,2023,KIA,40,DH,121,4.23,-0.38,508,508,431,64,130,27,1,17,210,81,0,0,65,8,1,83,5,0,4,0.302,0.4,0.487,0.887,0.183,159.4,3.85
10344,최형우,1983년 12월 16일,우투좌타,진북초-전주동중-전주고,02 삼성 2차 6라운드 48순위,2024,KIA,41,DH,116,1.88,-0.29,487,486,425,67,119,23,2,22,212,109,1,1,52,5,4,86,5,0,5,0.28,0.361,0.499,0.86,0.161,119.0,1.59
10344,최형우,1983년 12월 16일,우투좌타,진북초-전주동중-전주고,02 삼성 2차 6라운드 48순위,2025,KIA,42,DH,133,4.37,-0.01,549,545,469,74,144,30,1,24,248,86,1,0,67,8,8,98,9,0,5,0.307,0.399,0.529,0.928,0.186,157.6,4.37
10387,박동원,1990년 04월 07일,우투우타,양정초-개성중-개성고,09 히어로즈 2차 3라운드 19순위,2021,키움,31,C,131,2.99,0.26,481,476,413,61,103,21,0,22,190,83,2,0,53,7,0,114,12,5,3,0.249,0.342,0.46,0.802,0.143,119.5,3.24
10387,박동원,1990년 04월 07일,우투우타,양정초-개성중-개성고,09 히어로즈 2차 3라운드 19순위,2022,KIA,32,C,112,3.45,0.43,407,397,352,51,86,18,0,17,155,53,1,0,38,9,4,87,9,7,1,0.244,0.333,0.44,0.773,0.136,118.5,3.88
10387,박동원,1990년 04월 07일,우투우타,양정초-개성중-개성고,09 히어로즈 2차 3라운드 19순위,2023,LG,33,C,130,4.15,0.11,481,471,409,54,102,17,1,20,181,75,0,1,49,7,3,90,7,8,8,0.249,0.334,0.443,0.777,0.134,117.7,4.26
10387,박동원,1990년 04월 07일,우투우타,양정초-개성중-개성고,09 히어로즈 2차 3라운드 19순위,2024,LG,34,C,130,3.58,0.96,498,495,434,58,118,22,0,20,200,80,1,0,55,0,2,112,14,2,7,0.272,0.349,0.461,0.81,0.144,111.0,4.54
10387,박동원,1990년 04월 07일,우투우타,양정초-개성중-개성고,09 히어로즈 2차 3라운드 19순위,2025,LG,35,C,139,4.8,0.32,523,518,451,57,114,25,0,22,205,76,4,0,62,2,4,124,10,3,5,0.253,0.342,0.455,0.797,0.142,121.0,5.12
10391,이해창,1987년 05월 11일,우투우타,강남초-서울이수중-경기고-한양대,10 넥센 7라운드 50순위,2021,한화,34,C,20,-0.4,0.04,60,57,54,4,9,3,0,0,12,4,0,1,1,1,0,13,0,3,1,0.167,0.193,0.222,0.415,-0.009,-7.5,-0.36
10400,오재일,1986년 10월 29일,좌투좌타,인창초-구리-구리인창중-야탑고,05 현대 2차 3라운드 24순위,2021,삼성,35,1B,120,2.44,0.37,484,478,418,64,119,20,0,25,214,97,1,0,58,0,8,106,5,0,8,0.285,0.366,0.512,0.878,0.168,132.0,2.81
10400,오재일,1986년 10월 29일,좌투좌타,인창초-구리-구리인창중-야탑고,05 현대 2차 3라운드 24순위,2022,삼성,36,1B,135,2.58,-0.05,536,529,470,57,126,42,0,21,231,94,2,1,57,2,8,133,7,0,7,0.268,0.345,0.491,0.836,0.153,126.9,2.53
10400,오재일,1986년 10월 29일,좌투좌타,인창초-구리-구리인창중-야탑고,05 현대 2차 3라운드 24순위,2023,삼성,37,1B,106,-0.28,0.59,364,364,315,31,64,15,0,11,112,54,1,0,43,3,1,110,1,0,3,0.203,0.302,0.356,0.658,0.098,81.3,0.31
10400,오재일,1986년 10월 29일,좌투좌타,인창초-구리-구리인창중-야탑고,05 현대 2차 3라운드 24순위,2024,삼성,38,1B,22,-0.2,-0.05,71,71,64,6,15,5,1,3,31,8,0,0,6,0,0,18,4,0,1,0.234,0.296,0.484,0.78,0.123,87.0,-0.25
10400,오재일,1986년 10월 29일,좌투좌타,인창초-구리-구리인창중-야탑고,05 현대 2차 3라운드 24순위,2024,KT,38,1B,83,0.01,-0.43,272,272,232,27,57,13,0,8,94,37,0,0,30,2,0,70,3,0,8,0.246,0.327,0.405,0.732,0.116,84.3,-0.42
10407,황재균,1987년 07월 28일,우투우타,사당초-서울이수중-경기고-영남사이버대,06 현대 2차 3라운드 24순위,2021,KT,34,3B,117,2.51,0.41,507,505,453,74,132,16,2,10,182,56,11,4,46,3,1,92,11,1,4,0.291,0.358,0.402,0.76,0.135,107.9,2.92
10407,황재균,1987년 07월 28일,우투우타,사당초-서울이수중-경기고-영남사이버대,06 현대 2차 3라운드 24순위,2022,KT,35,3B,141,2.13,-0.26,581,578,519,59,136,25,3,10,197,64,6,3,53,5,5,99,17,2,2,0.262,0.335,0.38,0.715,0.117,97.1,1.87
10407,황재균,1987년 07월 28일,우투우타,사당초-서울이수중-경기고-영남사이버대,06 현대 2차 3라운드 24순위,2023,KT,36,3B,109,2.8,0.44,457,454,407,62,120,26,2,6,168,49,3,3,45,1,1,64,15,3,1,0.295,0.366,0.413,0.779,0.142,116.0,3.24
10407,황재균,1987년 07월 28일,우투우타,사당초-서울이수중-경기고-영남사이버대,06 현대 2차 3라운드 24순위,2024,KT,37,3B,137,0.04,-0.32,536,531,493,60,128,22,0,13,189,58,4,6,34,2,0,95,16,5,2,0.26,0.309,0.383,0.692,0.099,72.2,-0.28
10407,황재균,1987년 07월 28일,우투우타,사당초-서울이수중-경기고-영남사이버대,06 현대 2차 3라운드 24순위,2025,KT,38,1B,112,1.08,-0.61,424,422,385,50,106,19,0,7,146,48,3,1,34,2,1,84,2,1,2,0.275,0.336,0.379,0.715,0.116,95.2,0.48
10417,전민수,1989년 03월 18일,우투좌타,사당초-서울이수중-덕수고,08 현대 2차 4라운드 27순위,2021,NC,32,RF,71,0.17,-0.3,109,108,98,12,25,3,0,3,37,16,0,0,11,0,1,23,2,0,0,0.255,0.33,0.378,0.708,0.114,90.1,-0.13
10459,김태군,1989년 12월 30일,우투우타,양정초-대동중-부산고-방송통신대,08 LG 2차 3라운드 17순위,2021,NC,32,C,102,0.72,0.33,276,267,232,23,51,7,0,7,79,24,0,1,21,11,0,30,4,9,3,0.22,0.311,0.341,0.652,0.094,74.6,1.06
10459,김태군,1989년 12월 30일,우투우타,양정초-대동중-부산고-방송통신대,08 LG 2차 3라운드 17순위,2022,삼성,33,C,102,1.1,0.19,235,229,205,20,61,11,0,2,78,25,0,0,17,4,0,34,15,6,3,0.298,0.358,0.38,0.738,0.126,105.7,1.29
10459,김태군,1989년 12월 30일,우투우타,양정초-대동중-부산고-방송통신대,08 LG 2차 3라운드 17순위,2023,삼성,34,C,49,0.19,0.2,143,139,125,7,32,4,1,1,41,18,0,0,10,4,1,11,8,3,1,0.256,0.329,0.328,0.657,0.099,82.2,0.39
10459,김태군,1989년 12월 30일,우투우타,양정초-대동중-부산고-방송통신대,08 LG 2차 3라운드 17순위,2023,KIA,34,C,65,-0.08,-0.12,203,198,186,17,48,6,0,0,54,24,2,1,5,4,0,19,9,5,3,0.258,0.288,0.29,0.578,0.064,54.9,-0.2
10459,김태군,1989년 12월 30일,우투우타,양정초-대동중-부산고-방송통신대,08 LG 2차 3라운드 17순위,2024,KIA,35,C,105,0.85,0.32,270,259,235,24,62,7,0,7,90,34,0,0,12,11,0,24,14,11,1,0.264,0.328,0.383,0.711,0.115,85.3,1.16
10459,김태군,1989년 12월 30일,우투우타,양정초-대동중-부산고-방송통신대,08 LG 2차 3라운드 17순위,2025,KIA,36,C,100,1.24,0.53,274,266,236,20,61,10,1,5,88,31,0,0,17,10,1,20,9,8,3,0.258,0.331,0.373,0.704,0.111,92.3,1.77
10469,박경수,1984년 03월 31일,우투우타,미성초-성남중-성남고-방송통신대,03 LG 1차,2021,KT,37,2B,118,0.24,-0.14,280,276,239,24,46,10,0,9,83,33,0,1,34,3,2,76,7,4,0,0.192,0.301,0.347,0.648,0.092,73.6,0.1
10469,박경수,1984년 03월 31일,우투우타,미성초-성남중-성남고-방송통신대,03 LG 1차,2022,KT,38,2B,100,-0.94,-0.26,194,192,166,13,20,3,0,3,32,10,0,0,24,1,0,70,3,2,1,0.12,0.234,0.193,0.427,0.023,19.6,-1.2
10469,박경수,1984년 03월 31일,우투우타,미성초-성남중-성남고-방송통신대,03 LG 1차,2023,KT,39,2B,107,0.33,-0.12,221,216,185,12,37,13,0,1,53,12,0,0,30,1,1,46,2,5,0,0.2,0.315,0.286,0.601,0.087,71.3,0.2
10470,박병호,1986년 07월 10일,우투우타,영일초-광명-영남중-성남고,05 LG 1차,2021,키움,35,1B,118,0.92,0.03,477,475,409,48,93,23,0,20,176,76,0,1,47,14,3,141,9,0,7,0.227,0.323,0.43,0.753,0.125,104.7,0.95
10470,박병호,1986년 07월 10일,우투우타,영일초-광명-영남중-성남고,05 LG 1차,2022,KT,36,1B,124,3.98,0.68,487,485,429,72,118,17,0,35,240,98,5,3,40,12,3,131,7,0,6,0.275,0.349,0.559,0.908,0.176,145.8,4.66
10470,박병호,1986년 07월 10일,우투우타,영일초-광명-영남중-성남고,05 LG 1차,2023,KT,37,1B,132,2.0,0.75,493,493,431,53,122,15,0,18,191,87,2,0,46,8,2,114,9,0,8,0.283,0.357,0.443,0.8,0.144,118.2,2.75
10470,박병호,1986년 07월 10일,우투우타,영일초-광명-영남중-성남고,05 LG 1차,2024,KT,38,1B,44,-0.3,0.17,121,121,101,10,20,2,0,3,31,10,1,0,16,4,0,38,8,0,0,0.198,0.331,0.307,0.638,0.101,72.7,-0.13
10470,박병호,1986년 07월 10일,우투우타,영일초-광명-영남중-성남고,05 LG 1차,2024,삼성,38,1B,76,0.42,0.13,285,285,249,42,61,5,0,20,126,60,3,0,31,3,0,83,5,0,2,0.245,0.333,0.506,0.839,0.149,106.8,0.55
10470,박병호,1986년 07월 10일,우투우타,영일초-광명-영남중-성남고,05 LG 1차,2025,삼성,39,DH,77,0.16,0.2,232,232,196,26,39,5,0,15,89,33,0,0,27,7,0,70,5,0,2,0.199,0.315,0.454,0.769,0.134,102.9,0.36
10475,오지환,1990년 03월 12일,우투좌타,군산초-자양중-경기고,09 LG 1차,2021,LG,31,SS,134,2.58,0.7,532,528,464,62,118,19,2,8,165,57,12,6,54,5,0,82,11,4,5,0.254,0.335,0.356,0.691,0.109,94.6,3.28
10475,오지환,1990년 03월 12일,우투좌타,군산초-자양중-경기고,09 LG 1차,2022,LG,32,SS,142,5.96,0.56,569,565,494,75,133,16,4,25,232,87,20,7,62,7,2,107,11,3,3,0.269,0.357,0.47,0.827,0.155,139.8,6.52
10475,오지환,1990년 03월 12일,우투좌타,군산초-자양중-경기고,09 LG 1차,2023,LG,33,SS,126,4.82,0.35,502,498,422,65,113,24,3,8,167,62,16,7,64,8,0,82,4,4,4,0.268,0.371,0.396,0.767,0.144,127.0,5.17
10475,오지환,1990년 03월 12일,우투좌타,군산초-자양중-경기고,09 LG 1차,2024,LG,34,SS,108,2.77,0.33,428,426,370,67,94,24,2,10,152,59,17,4,51,4,0,106,8,2,1,0.254,0.35,0.411,0.761,0.136,104.5,3.09
10475,오지환,1990년 03월 12일,우투좌타,군산초-자양중-경기고,09 LG 1차,2025,LG,35,SS,127,2.65,0.24,472,465,419,57,106,24,1,16,180,62,9,7,37,3,0,115,4,7,6,0.253,0.314,0.43,0.744,0.12,101.9,2.89
10480,정주현,1990년 10월 13일,우투우타,울산대현초-경상중-대구고,09 LG 2차 5라운드 36순위,2021,LG,31,2B,73,0.6,0.01,214,205,181,26,43,7,1,3,61,10,3,3,24,0,0,32,4,9,0,0.238,0.327,0.337,0.664,0.101,87.3,0.62
10480,정주현,1990년 10월 13일,우투우타,울산대현초-경상중-대구고,09 LG 2차 5라운드 36순위,2023,LG,33,1B,89,0.03,-0.85,101,98,88,17,24,2,0,1,29,12,1,5,9,0,0,16,1,2,1,0.273,0.337,0.33,0.667,0.099,87.9,-0.83
10557,오선진,1989년 07월 07일,우투우타,화곡초-성남중-성남고,08 한화 2차 4라운드 26순위,2022,삼성,33,3B,100,0.64,-0.49,306,290,268,30,74,8,0,3,91,24,2,2,18,3,0,51,5,16,1,0.276,0.328,0.34,0.668,0.099,83.6,0.15
10557,오선진,1989년 07월 07일,우투우타,화곡초-성남중-성남고,08 한화 2차 4라운드 26순위,2023,한화,34,SS,90,0.26,-0.29,199,196,165,17,38,6,0,0,44,14,2,0,24,5,0,34,7,3,2,0.23,0.342,0.267,0.609,0.095,80.7,-0.04
10557,오선진,1989년 07월 07일,우투우타,화곡초-성남중-성남고,08 한화 2차 4라운드 26순위,2025,키움,36,SS,99,0.19,-0.13,163,159,143,15,34,8,0,1,45,19,0,0,12,3,0,45,2,4,1,0.238,0.308,0.315,0.623,0.086,77.4,0.06
10627,유한준,1981년 07월 01일,우투우타,신흥초-부천중-유신고-동국대,00 현대 2차 3라운드 20순위,2021,KT,40,RF,104,1.97,-0.23,337,336,282,30,87,16,0,5,118,42,1,0,44,7,5,34,12,0,4,0.309,0.409,0.418,0.827,0.169,135.2,1.75
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2021,SSG,34,SS,110,1.64,0.04,274,270,237,27,67,15,0,6,100,37,5,2,29,0,0,29,8,4,4,0.283,0.356,0.422,0.778,0.137,107.9,1.68
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2022,SSG,35,2B,130,-0.34,0.28,359,339,302,38,66,9,1,2,83,37,3,3,31,3,0,36,13,20,3,0.219,0.295,0.275,0.57,0.069,57.4,-0.06
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2023,SSG,36,2B,112,1.1,0.14,354,341,310,35,83,14,0,1,100,27,4,1,29,0,1,36,6,13,2,0.268,0.328,0.323,0.651,0.096,79.6,1.23
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2024,SSG,37,2B,71,0.06,-0.53,167,162,141,21,32,3,1,1,40,15,2,0,16,4,0,28,7,5,1,0.227,0.321,0.284,0.605,0.085,60.3,-0.46
10636,김성현,1987년 03월 09일,우투우타,송정동초-충장중-광주제일고,06 SK 2차 3라운드 20순위,2025,SSG,38,3B,59,0.09,-0.15,137,133,115,15,25,3,0,1,31,11,1,1,16,1,0,20,4,4,1,0.217,0.316,0.27,0.586,0.083,66.2,-0.05
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2021,삼성,33,LF,118,0.79,-0.17,364,361,317,38,89,8,2,4,113,27,5,4,34,5,0,46,9,3,5,0.281,0.355,0.356,0.711,0.118,92.9,0.62
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2022,삼성,34,CF,80,-1.72,-0.58,239,237,224,18,43,8,0,1,54,20,3,1,9,1,0,22,10,2,3,0.192,0.224,0.241,0.465,0.02,16.6,-2.3
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2024,삼성,36,LF,117,0.91,0.18,311,307,281,43,85,8,1,9,122,34,4,2,22,3,0,50,5,4,1,0.302,0.358,0.434,0.792,0.142,101.0,1.09
10640,김헌곤,1988년 11월 09일,우투우타,회원초-경복중-제주고-영남대,11 삼성 5라운드 36순위,2025,삼성,37,RF,77,-0.6,-0.38,191,189,173,21,39,6,0,2,51,11,2,1,11,4,0,29,4,2,1,0.225,0.286,0.295,0.581,0.067,51.9,-0.98
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2021,두산,33,LF,137,4.96,-0.65,566,564,475,86,130,23,2,27,238,102,2,3,81,5,3,127,9,0,5,0.274,0.382,0.501,0.883,0.175,151.7,4.32
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2022,두산,34,LF,128,3.05,-0.55,517,514,448,64,111,24,1,23,206,72,2,1,61,4,4,133,5,0,4,0.248,0.34,0.46,0.8,0.144,129.8,2.5
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2023,두산,35,DH,132,0.81,-0.36,484,481,405,40,89,15,0,10,134,46,3,1,72,5,4,100,8,0,2,0.22,0.343,0.331,0.674,0.111,98.8,0.45
10643,김재환,1988년 09월 22일,우투좌타,영랑초-상인천중-인천고,08 두산 2차 1라운드 4순위,2024,두산,36,DH,136,3.47,-0.28,552,549,474,78,134,28,0,29,249,92,1,1,63,6,3,168,8,0,9,0.283,0.368,0.525,0.893,0.173,132.0,3.19
